product_id,title,brand,rating,review_text,review_date,sentiment_score,sentiment_label,themes,pros_cons
44,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-10-08,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
44,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-04-21,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
44,Safari,Safari,2,The lock got jammed completely. Had to break it to open.,2025-11-29,0.0,Neutral,lock,PRO: lock
44,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-05-18,0.1154,Positive,durability,PRO: durability
44,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-11-29,0.0,Neutral,"handle, value","PRO: handle, value"
44,Safari,Safari,2,Zipper got stuck immediately. Poor quality check.,2025-07-01,-0.6249,Negative,zipper,CON: zipper
44,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-05-08,0.2716,Positive,durability,PRO: durability
44,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-03-29,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
44,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-05-16,0.0,Neutral,"handle, value","PRO: handle, value"
44,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-08-12,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
45,Safari,Safari,2,Zipper got stuck immediately. Poor quality check.,2025-06-28,-0.6249,Negative,zipper,CON: zipper
45,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-06-05,0.2716,Positive,durability,PRO: durability
45,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-05-02,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
45,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-04-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
45,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-12-25,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
45,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-12-06,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
45,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2025-10-30,0.6554,Positive,"design, zipper","PRO: design, zipper"
45,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-16,0.2716,Positive,durability,PRO: durability
45,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2026-02-28,0.0,Neutral,"handle, value","PRO: handle, value"
45,Safari,Safari,2,Zipper got stuck immediately. Poor quality check.,2025-07-06,-0.6249,Negative,zipper,CON: zipper
45,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2025-12-10,0.4939,Positive,wheels,PRO: wheels
45,Safari,Safari,2,"Terrible material, got dented during transit. Bad value for money.",2026-03-21,-0.6369,Negative,"durability, value","CON: durability, value"
45,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-06-27,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
45,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-12-29,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
45,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-07-24,0.2716,Positive,durability,PRO: durability
45,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-06-13,0.1154,Positive,durability,PRO: durability
45,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-11-17,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
45,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2026-02-23,0.4939,Positive,wheels,PRO: wheels
45,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-09-03,0.1154,Positive,durability,PRO: durability
45,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-08-24,0.1154,Positive,durability,PRO: durability
45,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2026-01-02,0.4939,Positive,wheels,PRO: wheels
45,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-09-30,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
45,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-11-22,0.1154,Positive,durability,PRO: durability
45,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-18,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
45,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-01,0.1154,Positive,durability,PRO: durability
45,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-06-05,0.836,Positive,,
45,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-04-16,0.0,Neutral,"handle, value","PRO: handle, value"
45,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2025-05-15,0.4939,Positive,wheels,PRO: wheels
45,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-31,0.2716,Positive,durability,PRO: durability
45,Safari,Safari,2,The lock got jammed completely. Had to break it to open.,2025-09-05,0.0,Neutral,lock,PRO: lock
46,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-03-14,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
46,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-06-27,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
46,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-08-21,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
46,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-09-28,0.1154,Positive,durability,PRO: durability
46,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-05-29,0.836,Positive,,
46,Safari,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-10,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
46,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-03-27,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
46,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-24,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
46,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-06-02,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
46,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-04-25,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
46,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-12-09,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
46,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-05-16,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
46,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-07-31,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
46,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-01-06,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
46,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-01-21,0.836,Positive,,
46,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-01-06,0.2716,Positive,durability,PRO: durability
46,Safari,Safari,2,"Terrible material, got dented during transit. Bad value for money.",2025-06-29,-0.6369,Negative,"durability, value","CON: durability, value"
46,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-12-10,0.836,Positive,,
46,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2026-01-07,0.6554,Positive,"design, zipper","PRO: design, zipper"
46,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-05-16,0.2716,Positive,durability,PRO: durability
46,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-28,0.2716,Positive,durability,PRO: durability
46,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-05-14,0.836,Positive,,
46,Safari,Safari,4,Excellent capacity and lightweight. Best purchase from Safari.,2025-12-14,0.836,Positive,,
46,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-08-14,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
46,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-02-13,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
46,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-25,0.2716,Positive,durability,PRO: durability
46,Safari,Safari,4,Excellent capacity and lightweight. Best purchase from Safari.,2026-02-02,0.836,Positive,,
46,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-12-29,0.836,Positive,,
46,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-11-10,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
46,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-05-05,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
47,Urban Jungle,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-06-27,0.2716,Positive,durability,PRO: durability
47,Urban Jungle,Safari,1,Zipper got stuck immediately. Poor quality check.,2025-07-10,-0.6249,Negative,zipper,CON: zipper
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-11-27,0.0,Neutral,"handle, value","PRO: handle, value"
47,Urban Jungle,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-08-01,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
47,Urban Jungle,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-02-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
47,Urban Jungle,Safari,4,Excellent capacity and lightweight. Best purchase from Safari.,2025-05-15,0.836,Positive,,
47,Urban Jungle,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-04-24,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-08-23,0.0,Neutral,"handle, value","PRO: handle, value"
47,Urban Jungle,Safari,2,The lock got jammed completely. Had to break it to open.,2025-08-10,0.0,Neutral,lock,PRO: lock
47,Urban Jungle,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-12-06,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
47,Urban Jungle,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-02-14,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
47,Urban Jungle,Safari,2,Handle snapped while lifting. Not durable at all.,2025-08-16,0.0,Neutral,"handle, durability","PRO: handle, durability"
47,Urban Jungle,Safari,2,Zipper got stuck immediately. Poor quality check.,2026-01-07,-0.6249,Negative,zipper,CON: zipper
47,Urban Jungle,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-12-25,0.1154,Positive,durability,PRO: durability
47,Urban Jungle,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2025-05-31,0.6554,Positive,"design, zipper","PRO: design, zipper"
47,Urban Jungle,Safari,3,Average quality. Scratches easily but wheels are alright.,2025-09-11,0.4939,Positive,wheels,PRO: wheels
47,Urban Jungle,Safari,1,"Terrible material, got dented during transit. Bad value for money.",2025-07-03,-0.6369,Negative,"durability, value","CON: durability, value"
47,Urban Jungle,Safari,2,"Terrible material, got dented during transit. Bad value for money.",2025-05-08,-0.6369,Negative,"durability, value","CON: durability, value"
47,Urban Jungle,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-06-27,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
47,Urban Jungle,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-12-28,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
47,Urban Jungle,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2026-03-06,0.6554,Positive,"design, zipper","PRO: design, zipper"
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-12-18,0.0,Neutral,"handle, value","PRO: handle, value"
47,Urban Jungle,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-10-18,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
47,Urban Jungle,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-04-06,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-07-19,0.0,Neutral,"handle, value","PRO: handle, value"
47,Urban Jungle,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-07-13,0.2716,Positive,durability,PRO: durability
47,Urban Jungle,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-08-28,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
47,Urban Jungle,Safari,4,Excellent capacity and lightweight. Best purchase from Safari.,2025-07-07,0.836,Positive,,
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-09-14,0.0,Neutral,"handle, value","PRO: handle, value"
47,Urban Jungle,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2026-03-16,0.0,Neutral,"handle, value","PRO: handle, value"
48,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-10-14,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
48,Safari,Safari,2,The lock got jammed completely. Had to break it to open.,2026-02-25,0.0,Neutral,lock,PRO: lock
48,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2025-10-17,0.6554,Positive,"design, zipper","PRO: design, zipper"
48,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-10-23,0.2716,Positive,durability,PRO: durability
48,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-12-16,0.836,Positive,,
48,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2025-07-15,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
48,Safari,Safari,2,Zipper got stuck immediately. Poor quality check.,2025-07-29,-0.6249,Negative,zipper,CON: zipper
48,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-07-03,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
48,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-12-15,0.0,Neutral,"handle, value","PRO: handle, value"
48,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-04-23,0.836,Positive,,
48,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-12-19,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
48,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-11-17,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
48,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-04-01,0.1154,Positive,durability,PRO: durability
48,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-08-22,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
48,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-04-05,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
48,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-03-24,0.1154,Positive,durability,PRO: durability
48,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-13,0.2716,Positive,durability,PRO: durability
48,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2026-03-11,0.4939,Positive,wheels,PRO: wheels
48,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-06-02,0.836,Positive,,
48,Safari,Safari,2,Handle snapped while lifting. Not durable at all.,2025-07-18,0.0,Neutral,"handle, durability","PRO: handle, durability"
48,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-05-31,0.1154,Positive,durability,PRO: durability
48,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-04,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
48,Safari,Safari,2,The lock got jammed completely. Had to break it to open.,2025-08-22,0.0,Neutral,lock,PRO: lock
48,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2026-02-05,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
48,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-29,0.2716,Positive,durability,PRO: durability
48,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2025-09-22,0.4939,Positive,wheels,PRO: wheels
48,Safari,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-08-12,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
48,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-09,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
48,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-02-01,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
48,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-01-29,0.836,Positive,,
49,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2026-02-15,0.6554,Positive,"design, zipper","PRO: design, zipper"
49,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2025-05-07,0.6554,Positive,"design, zipper","PRO: design, zipper"
49,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-05-02,0.2716,Positive,durability,PRO: durability
49,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2026-01-13,0.4939,Positive,wheels,PRO: wheels
49,Safari,Safari,3,Looks good but the zipper could be smoother. Expected slightly better from Safari.,2025-07-25,0.6554,Positive,"design, zipper","PRO: design, zipper"
49,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-09,0.2716,Positive,durability,PRO: durability
49,Safari,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-09,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
49,Safari,Safari,4,Excellent capacity and lightweight. Best purchase from Safari.,2025-08-23,0.836,Positive,,
49,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-12-28,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
49,Safari,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-12-05,0.1154,Positive,durability,PRO: durability
49,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-02-04,0.836,Positive,,
49,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-18,0.2716,Positive,durability,PRO: durability
49,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-04-25,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
49,Safari,Safari,2,Wheel broke after the first trip. Very disappointed with Safari.,2026-01-20,-0.7346,Negative,"wheels, durability","CON: wheels, durability"
49,Safari,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-03-05,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
49,Safari,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-06-29,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
49,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-08-21,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
49,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-10-28,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
49,Safari,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-16,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
49,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-07-19,0.0,Neutral,"handle, value","PRO: handle, value"
49,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2026-02-22,0.4939,Positive,wheels,PRO: wheels
49,Safari,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-04-15,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
49,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-07-20,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
49,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-04-26,0.0,Neutral,"handle, value","PRO: handle, value"
49,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-09-04,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
49,Safari,Safari,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-05-11,0.0,Neutral,"handle, value","PRO: handle, value"
49,Safari,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-02-26,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
49,Safari,Safari,3,Average quality. Scratches easily but wheels are alright.,2025-05-08,0.4939,Positive,wheels,PRO: wheels
49,Safari,Safari,2,"Terrible material, got dented during transit. Bad value for money.",2025-04-21,-0.6369,Negative,"durability, value","CON: durability, value"
49,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2026-01-13,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-03-27,0.2716,Positive,durability,PRO: durability
50,Skybags,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-05-16,0.836,Positive,,
50,Skybags,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-06-15,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-09-14,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2026-01-15,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
50,Skybags,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-02-12,0.836,Positive,,
50,Skybags,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-05,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
50,Skybags,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-11-06,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-01-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,4,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-10-15,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-06-27,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-05-22,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
50,Skybags,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-07-12,0.2716,Positive,durability,PRO: durability
50,Skybags,Safari,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-10-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-02-10,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-28,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-03,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
50,Skybags,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2025-12-01,0.836,Positive,,
50,Skybags,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-25,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
50,Skybags,Safari,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-04,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
50,Skybags,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-04,0.1154,Positive,durability,PRO: durability
50,Skybags,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-08-11,0.1154,Positive,durability,PRO: durability
50,Skybags,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-09-21,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
50,Skybags,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-01-30,0.836,Positive,,
50,Skybags,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-12-09,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-03-07,0.1154,Positive,durability,PRO: durability
50,Skybags,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-10-08,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
50,Skybags,Safari,5,Value for money. The material took a beating on my last flight but still looks good.,2025-07-17,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
50,Skybags,Safari,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-11-17,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
50,Skybags,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2026-02-22,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
51,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-05-13,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
51,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-02-07,0.2716,Positive,durability,PRO: durability
51,Safari,Safari,5,Excellent capacity and lightweight. Best purchase from Safari.,2026-03-09,0.836,Positive,,
51,Safari,Safari,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-06-25,0.2716,Positive,durability,PRO: durability
51,Safari,Safari,5,"Great Safari luggage, very durable and the wheels are extremely smooth.",2025-12-05,0.6249,Positive,"wheels, durability","PRO: wheels, durability"
51,Safari,Safari,4,Value for money. The material took a beating on my last flight but still looks good.,2025-11-02,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
51,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-03-19,0.2716,Positive,durability,PRO: durability
51,Safari,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-04-26,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
51,Safari,Safari,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-11-24,0.2716,Positive,durability,PRO: durability
51,Safari,Safari,2,Zipper got stuck immediately. Poor quality check.,2025-04-28,-0.6249,Negative,zipper,CON: zipper
51,Safari,Safari,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-12-05,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
